lead_id	subject_kind	subject_id	claim_kind	normalized_value	source_ids	independence_families	disposition	game_version	exact_citations	summary	limitations
redmaw-merchant-bernahl-m4-12-check-7770232	check	7770232	identity	"{""ap_flag"":100840,""item_name"":""Ash of War: Eruption"",""merchant_anchor"":""bernahl"",""shop_row_ids"":[100084],""wiki_url"":""https://eldenring.wiki.gg/wiki/Ash_of_War:_Eruption""}"	wiki:redmaw:checklists:7281cb6f;wiki:eldenpedia:merchant-item:revision-70148	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	lead_only	unknown	redmaw-checklists:merchants.html#bernahl/m4-12;wiki.gg:https://eldenring.wiki.gg/wiki/Ash_of_War%3A_Eruption?oldid=70148	Redmaw lists Ash of War: Eruption under merchant section bernahl; that context identifies current AP shop flag 100840.	The identity is narrowed by Redmaw's merchant anchor and AP's current flag, shop-row, and physical-merchant evidence (Roundtable Hold). It does not prove v1.17 behavior, access logic, stock predicates, or shop availability.
redmaw-merchant-bernahl-m4-13-check-7770233	check	7770233	identity	"{""ap_flag"":100850,""item_name"":""Ash of War: Assassin's Gambit"",""merchant_anchor"":""bernahl"",""shop_row_ids"":[100085],""wiki_url"":""https://eldenring.wiki.gg/wiki/Ash_of_War:_Assassin%27s_Gambit""}"	wiki:redmaw:checklists:7281cb6f;wiki:eldenpedia:merchant-item:revision-68811	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	lead_only	unknown	redmaw-checklists:merchants.html#bernahl/m4-13;wiki.gg:https://eldenring.wiki.gg/wiki/Ash_of_War%3A_Assassin's_Gambit?oldid=68811	Redmaw lists Ash of War: Assassin's Gambit under merchant section bernahl; that context identifies current AP shop flag 100850.	The identity is narrowed by Redmaw's merchant anchor and AP's current flag, shop-row, and physical-merchant evidence (Roundtable Hold). It does not prove v1.17 behavior, access logic, stock predicates, or shop availability.
redmaw-merchant-bernahl-m4-2-check-7770227	check	7770227	identity	"{""ap_flag"":100790,""item_name"":""Ash of War: Kick"",""merchant_anchor"":""bernahl"",""shop_row_ids"":[100079],""wiki_url"":""https://eldenring.wiki.gg/wiki/Ash_of_War:_Kick""}"	wiki:redmaw:checklists:7281cb6f;wiki:eldenpedia:merchant-item:revision-68814	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	lead_only	unknown	redmaw-checklists:merchants.html#bernahl/m4-2;wiki.gg:https://eldenring.wiki.gg/wiki/Ash_of_War%3A_Kick?oldid=68814	Redmaw lists Ash of War: Kick under merchant section bernahl; that context identifies current AP shop flag 100790.	The identity is narrowed by Redmaw's merchant anchor and AP's current flag, shop-row, and physical-merchant evidence (Roundtable Hold). It does not prove v1.17 behavior, access logic, stock predicates, or shop availability.
redmaw-merchant-bernahl-m4-3-check-7770229	check	7770229	identity	"{""ap_flag"":100810,""item_name"":""Ash of War: Endure"",""merchant_anchor"":""bernahl"",""shop_row_ids"":[100081],""wiki_url"":""https://eldenring.wiki.gg/wiki/Ash_of_War:_Endure""}"	wiki:redmaw:checklists:7281cb6f;wiki:eldenpedia:merchant-item:revision-68815	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	lead_only	unknown	redmaw-checklists:merchants.html#bernahl/m4-3;wiki.gg:https://eldenring.wiki.gg/wiki/Ash_of_War%3A_Endure?oldid=68815	Redmaw lists Ash of War: Endure under merchant section bernahl; that context identifies current AP shop flag 100810.	The identity is narrowed by Redmaw's merchant anchor and AP's current flag, shop-row, and physical-merchant evidence (Roundtable Hold). It does not prove v1.17 behavior, access logic, stock predicates, or shop availability.
redmaw-merchant-bernahl-m4-4-check-7770228	check	7770228	identity	"{""ap_flag"":100800,""item_name"":""Ash of War: War Cry"",""merchant_anchor"":""bernahl"",""shop_row_ids"":[100080],""wiki_url"":""https://eldenring.wiki.gg/wiki/Ash_of_War:_War_Cry""}"	wiki:redmaw:checklists:7281cb6f;wiki:eldenpedia:merchant-item:revision-69797	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	lead_only	unknown	redmaw-checklists:merchants.html#bernahl/m4-4;wiki.gg:https://eldenring.wiki.gg/wiki/Ash_of_War%3A_War_Cry?oldid=69797	Redmaw lists Ash of War: War Cry under merchant section bernahl; that context identifies current AP shop flag 100800.	The identity is narrowed by Redmaw's merchant anchor and AP's current flag, shop-row, and physical-merchant evidence (Roundtable Hold). It does not prove v1.17 behavior, access logic, stock predicates, or shop availability.
redmaw-merchant-bernahl-m4-5-check-7770224	check	7770224	identity	"{""ap_flag"":100760,""item_name"":""Ash of War: Spinning Slash"",""merchant_anchor"":""bernahl"",""shop_row_ids"":[100076],""wiki_url"":""https://eldenring.wiki.gg/wiki/Ash_of_War:_Spinning_Slash""}"	wiki:redmaw:checklists:7281cb6f;wiki:eldenpedia:merchant-item:revision-68409	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	lead_only	unknown	redmaw-checklists:merchants.html#bernahl/m4-5;wiki.gg:https://eldenring.wiki.gg/wiki/Ash_of_War%3A_Spinning_Slash?oldid=68409	Redmaw lists Ash of War: Spinning Slash under merchant section bernahl; that context identifies current AP shop flag 100760.	The identity is narrowed by Redmaw's merchant anchor and AP's current flag, shop-row, and physical-merchant evidence (Roundtable Hold). It does not prove v1.17 behavior, access logic, stock predicates, or shop availability.
redmaw-merchant-bernahl-m4-6-check-7770223	check	7770223	identity	"{""ap_flag"":100750,""item_name"":""Ash of War: Impaling Thrust"",""merchant_anchor"":""bernahl"",""shop_row_ids"":[100075],""wiki_url"":""https://eldenring.wiki.gg/wiki/Ash_of_War:_Impaling_Thrust""}"	wiki:redmaw:checklists:7281cb6f;wiki:eldenpedia:merchant-item:revision-68410	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	lead_only	unknown	redmaw-checklists:merchants.html#bernahl/m4-6;wiki.gg:https://eldenring.wiki.gg/wiki/Ash_of_War%3A_Impaling_Thrust?oldid=68410	Redmaw lists Ash of War: Impaling Thrust under merchant section bernahl; that context identifies current AP shop flag 100750.	The identity is narrowed by Redmaw's merchant anchor and AP's current flag, shop-row, and physical-merchant evidence (Roundtable Hold). It does not prove v1.17 behavior, access logic, stock predicates, or shop availability.
redmaw-merchant-bernahl-m4-7-check-7770225	check	7770225	identity	"{""ap_flag"":100770,""item_name"":""Ash of War: Quickstep"",""merchant_anchor"":""bernahl"",""shop_row_ids"":[100077],""wiki_url"":""https://eldenring.wiki.gg/wiki/Ash_of_War:_Quickstep""}"	wiki:redmaw:checklists:7281cb6f;wiki:eldenpedia:merchant-item:revision-68821	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	lead_only	unknown	redmaw-checklists:merchants.html#bernahl/m4-7;wiki.gg:https://eldenring.wiki.gg/wiki/Ash_of_War%3A_Quickstep?oldid=68821	Redmaw lists Ash of War: Quickstep under merchant section bernahl; that context identifies current AP shop flag 100770.	The identity is narrowed by Redmaw's merchant anchor and AP's current flag, shop-row, and physical-merchant evidence (Roundtable Hold). It does not prove v1.17 behavior, access logic, stock predicates, or shop availability.
redmaw-merchant-bernahl-m4-8-check-7770231	check	7770231	identity	"{""ap_flag"":100830,""item_name"":""Ash of War: Storm Blade"",""merchant_anchor"":""bernahl"",""shop_row_ids"":[100083],""wiki_url"":""https://eldenring.wiki.gg/wiki/Ash_of_War:_Storm_Blade""}"	wiki:redmaw:checklists:7281cb6f;wiki:eldenpedia:merchant-item:revision-69750	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	lead_only	unknown	redmaw-checklists:merchants.html#bernahl/m4-8;wiki.gg:https://eldenring.wiki.gg/wiki/Ash_of_War%3A_Storm_Blade?oldid=69750	Redmaw lists Ash of War: Storm Blade under merchant section bernahl; that context identifies current AP shop flag 100830.	The identity is narrowed by Redmaw's merchant anchor and AP's current flag, shop-row, and physical-merchant evidence (Roundtable Hold). It does not prove v1.17 behavior, access logic, stock predicates, or shop availability.
redmaw-merchant-bernahl-m4-9-check-7770230	check	7770230	identity	"{""ap_flag"":100820,""item_name"":""Ash of War: Parry"",""merchant_anchor"":""bernahl"",""shop_row_ids"":[100082],""wiki_url"":""https://eldenring.wiki.gg/wiki/Ash_of_War:_Parry""}"	wiki:redmaw:checklists:7281cb6f;wiki:eldenpedia:merchant-item:revision-68918	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	lead_only	unknown	redmaw-checklists:merchants.html#bernahl/m4-9;wiki.gg:https://eldenring.wiki.gg/wiki/Ash_of_War%3A_Parry?oldid=68918	Redmaw lists Ash of War: Parry under merchant section bernahl; that context identifies current AP shop flag 100820.	The identity is narrowed by Redmaw's merchant anchor and AP's current flag, shop-row, and physical-merchant evidence (Roundtable Hold). It does not prove v1.17 behavior, access logic, stock predicates, or shop availability.
redmaw-merchant-blackguard-m12-2-check-7770595	check	7770595	identity	"{""ap_flag"":400300,""item_name"":""Rya's Necklace"",""merchant_anchor"":""blackguard"",""shop_row_ids"":[100150],""wiki_url"":""https://eldenring.wiki.gg/wiki/Rya%27s_Necklace""}"	wiki:redmaw:checklists:7281cb6f;wiki:eldenpedia:merchant-item:revision-50524	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	lead_only	unknown	redmaw-checklists:merchants.html#blackguard/m12-2;wiki.gg:https://eldenring.wiki.gg/wiki/Rya's_Necklace?oldid=50524	Redmaw lists Rya's Necklace under merchant section blackguard; that context identifies current AP shop flag 400300.	The identity is narrowed by Redmaw's merchant anchor and AP's current flag, shop-row, and physical-merchant evidence (Liurnia). It does not prove v1.17 behavior, access logic, stock predicates, or shop availability.
redmaw-merchant-corhyn-m8-1-check-7770285	check	7770285	identity	"{""ap_flag"":130510,""item_name"":""Urgent Heal"",""merchant_anchor"":""corhyn"",""shop_row_ids"":[100351],""wiki_url"":""https://eldenring.wiki.gg/wiki/Urgent_Heal""}"	wiki:redmaw:checklists:7281cb6f;wiki:eldenpedia:merchant-item:revision-87535	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	lead_only	unknown	redmaw-checklists:merchants.html#corhyn/m8-1;wiki.gg:https://eldenring.wiki.gg/wiki/Urgent_Heal?oldid=87535	Redmaw lists Urgent Heal under merchant section corhyn; that context identifies current AP shop flag 130510.	The identity is narrowed by Redmaw's merchant anchor and AP's current flag, shop-row, and physical-merchant evidence (Roundtable Hold). It does not prove v1.17 behavior, access logic, stock predicates, or shop availability.
redmaw-merchant-corhyn-m8-10-check-7770292	check	7770292	identity	"{""ap_flag"":130580,""item_name"":""Great Heal"",""merchant_anchor"":""corhyn"",""shop_row_ids"":[100358],""wiki_url"":""https://eldenring.wiki.gg/wiki/Great_Heal""}"	wiki:redmaw:checklists:7281cb6f;wiki:eldenpedia:merchant-item:revision-83519	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	lead_only	unknown	redmaw-checklists:merchants.html#corhyn/m8-10;wiki.gg:https://eldenring.wiki.gg/wiki/Great_Heal?oldid=83519	Redmaw lists Great Heal under merchant section corhyn; that context identifies current AP shop flag 130580.	The identity is narrowed by Redmaw's merchant anchor and AP's current flag, shop-row, and physical-merchant evidence (Roundtable Hold). It does not prove v1.17 behavior, access logic, stock predicates, or shop availability.
redmaw-merchant-corhyn-m8-11-check-7770293	check	7770293	identity	"{""ap_flag"":130590,""item_name"":""Lightning Fortification"",""merchant_anchor"":""corhyn"",""shop_row_ids"":[100359],""wiki_url"":""https://eldenring.wiki.gg/wiki/Lightning_Fortification""}"	wiki:redmaw:checklists:7281cb6f;wiki:eldenpedia:merchant-item:revision-83525	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	lead_only	unknown	redmaw-checklists:merchants.html#corhyn/m8-11;wiki.gg:https://eldenring.wiki.gg/wiki/Lightning_Fortification?oldid=83525	Redmaw lists Lightning Fortification under merchant section corhyn; that context identifies current AP shop flag 130590.	The identity is narrowed by Redmaw's merchant anchor and AP's current flag, shop-row, and physical-merchant evidence (Roundtable Hold). It does not prove v1.17 behavior, access logic, stock predicates, or shop availability.
redmaw-merchant-corhyn-m8-13-check-7770294	check	7770294	identity	"{""ap_flag"":130600,""item_name"":""Discus of Light"",""merchant_anchor"":""corhyn"",""shop_row_ids"":[100360],""wiki_url"":""https://eldenring.wiki.gg/wiki/Discus_of_Light""}"	wiki:redmaw:checklists:7281cb6f;wiki:eldenpedia:merchant-item:revision-97559	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	lead_only	unknown	redmaw-checklists:merchants.html#corhyn/m8-13;wiki.gg:https://eldenring.wiki.gg/wiki/Discus_of_Light?oldid=97559	Redmaw lists Discus of Light under merchant section corhyn; that context identifies current AP shop flag 130600.	The identity is narrowed by Redmaw's merchant anchor and AP's current flag, shop-row, and physical-merchant evidence (Roundtable Hold). It does not prove v1.17 behavior, access logic, stock predicates, or shop availability.
redmaw-merchant-corhyn-m8-15-check-7770295	check	7770295	identity	"{""ap_flag"":130610,""item_name"":""Immutable Shield"",""merchant_anchor"":""corhyn"",""shop_row_ids"":[100361],""wiki_url"":""https://eldenring.wiki.gg/wiki/Immutable_Shield""}"	wiki:redmaw:checklists:7281cb6f;wiki:eldenpedia:merchant-item:revision-83590	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	lead_only	unknown	redmaw-checklists:merchants.html#corhyn/m8-15;wiki.gg:https://eldenring.wiki.gg/wiki/Immutable_Shield?oldid=83590	Redmaw lists Immutable Shield under merchant section corhyn; that context identifies current AP shop flag 130610.	The identity is narrowed by Redmaw's merchant anchor and AP's current flag, shop-row, and physical-merchant evidence (Roundtable Hold). It does not prove v1.17 behavior, access logic, stock predicates, or shop availability.
redmaw-merchant-corhyn-m8-2-check-7770286	check	7770286	identity	"{""ap_flag"":130520,""item_name"":""Heal"",""merchant_anchor"":""corhyn"",""shop_row_ids"":[100352],""wiki_url"":""https://eldenring.wiki.gg/wiki/Heal""}"	wiki:redmaw:checklists:7281cb6f;wiki:eldenpedia:merchant-item:revision-83518	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	lead_only	unknown	redmaw-checklists:merchants.html#corhyn/m8-2;wiki.gg:https://eldenring.wiki.gg/wiki/Heal?oldid=83518	Redmaw lists Heal under merchant section corhyn; that context identifies current AP shop flag 130520.	The identity is narrowed by Redmaw's merchant anchor and AP's current flag, shop-row, and physical-merchant evidence (Roundtable Hold). It does not prove v1.17 behavior, access logic, stock predicates, or shop availability.
redmaw-merchant-corhyn-m8-3-check-7770287	check	7770287	identity	"{""ap_flag"":130530,""item_name"":""Cure Poison"",""merchant_anchor"":""corhyn"",""shop_row_ids"":[100353],""wiki_url"":""https://eldenring.wiki.gg/wiki/Cure_Poison""}"	wiki:redmaw:checklists:7281cb6f;wiki:eldenpedia:merchant-item:revision-91513	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	lead_only	unknown	redmaw-checklists:merchants.html#corhyn/m8-3;wiki.gg:https://eldenring.wiki.gg/wiki/Cure_Poison?oldid=91513	Redmaw lists Cure Poison under merchant section corhyn; that context identifies current AP shop flag 130530.	The identity is narrowed by Redmaw's merchant anchor and AP's current flag, shop-row, and physical-merchant evidence (Roundtable Hold). It does not prove v1.17 behavior, access logic, stock predicates, or shop availability.
redmaw-merchant-corhyn-m8-4-check-7770289	check	7770289	identity	"{""ap_flag"":130550,""item_name"":""Magic Fortification"",""merchant_anchor"":""corhyn"",""shop_row_ids"":[100355],""wiki_url"":""https://eldenring.wiki.gg/wiki/Magic_Fortification""}"	wiki:redmaw:checklists:7281cb6f;wiki:eldenpedia:merchant-item:revision-83523	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	lead_only	unknown	redmaw-checklists:merchants.html#corhyn/m8-4;wiki.gg:https://eldenring.wiki.gg/wiki/Magic_Fortification?oldid=83523	Redmaw lists Magic Fortification under merchant section corhyn; that context identifies current AP shop flag 130550.	The identity is narrowed by Redmaw's merchant anchor and AP's current flag, shop-row, and physical-merchant evidence (Roundtable Hold). It does not prove v1.17 behavior, access logic, stock predicates, or shop availability.
redmaw-merchant-corhyn-m8-5-check-7770288	check	7770288	identity	"{""ap_flag"":130540,""item_name"":""Flame Fortification"",""merchant_anchor"":""corhyn"",""shop_row_ids"":[100354],""wiki_url"":""https://eldenring.wiki.gg/wiki/Flame_Fortification""}"	wiki:redmaw:checklists:7281cb6f;wiki:eldenpedia:merchant-item:revision-83524	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	lead_only	unknown	redmaw-checklists:merchants.html#corhyn/m8-5;wiki.gg:https://eldenring.wiki.gg/wiki/Flame_Fortification?oldid=83524	Redmaw lists Flame Fortification under merchant section corhyn; that context identifies current AP shop flag 130540.	The identity is narrowed by Redmaw's merchant anchor and AP's current flag, shop-row, and physical-merchant evidence (Roundtable Hold). It does not prove v1.17 behavior, access logic, stock predicates, or shop availability.
redmaw-merchant-corhyn-m8-6-check-7770284	check	7770284	identity	"{""ap_flag"":130500,""item_name"":""Rejection"",""merchant_anchor"":""corhyn"",""shop_row_ids"":[100350],""wiki_url"":""https://eldenring.wiki.gg/wiki/Rejection""}"	wiki:redmaw:checklists:7281cb6f;wiki:eldenpedia:merchant-item:revision-83555	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	lead_only	unknown	redmaw-checklists:merchants.html#corhyn/m8-6;wiki.gg:https://eldenring.wiki.gg/wiki/Rejection?oldid=83555	Redmaw lists Rejection under merchant section corhyn; that context identifies current AP shop flag 130500.	The identity is narrowed by Redmaw's merchant anchor and AP's current flag, shop-row, and physical-merchant evidence (Roundtable Hold). It does not prove v1.17 behavior, access logic, stock predicates, or shop availability.
redmaw-merchant-corhyn-m8-7-check-7770290	check	7770290	identity	"{""ap_flag"":130560,""item_name"":""Catch Flame"",""merchant_anchor"":""corhyn"",""shop_row_ids"":[100356],""wiki_url"":""https://eldenring.wiki.gg/wiki/Catch_Flame""}"	wiki:redmaw:checklists:7281cb6f;wiki:eldenpedia:merchant-item:revision-97570	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	lead_only	unknown	redmaw-checklists:merchants.html#corhyn/m8-7;wiki.gg:https://eldenring.wiki.gg/wiki/Catch_Flame?oldid=97570	Redmaw lists Catch Flame under merchant section corhyn; that context identifies current AP shop flag 130560.	The identity is narrowed by Redmaw's merchant anchor and AP's current flag, shop-row, and physical-merchant evidence (Roundtable Hold). It does not prove v1.17 behavior, access logic, stock predicates, or shop availability.
