lead_id	subject_kind	subject_id	claim_kind	normalized_value	source_ids	independence_families	disposition	game_version	exact_citations	summary	limitations
fextralife-page-20714-revision-757752-check-7900218	check	7900218	identity_region	"{""item_name"":""Stargazer Heirloom"",""region"":""Liurnia""}"	wiki:fextralife:page-20714:revision-757752	gameplay-wiki:fextralife	lead_only	unknown	fextralife:pageid-20714:revision-757752:template-location1	Fextralife revision 757752 files Stargazer Heirloom under a structured location field naming Liurnia; that item name identifies one AP check.	Community-wiki item-page lead matched by a globally unique AP item name and a literal AP-region occurrence in a structured template field. It does not prove access, a v1.17 event predicate, route order, completeness, exact coordinates, or absence of another source.
fextralife-page-20723-revision-758276-check-7770716	check	7770716	identity_region	"{""item_name"":""Dragon Halberd"",""region"":""Siofra River""}"	wiki:fextralife:page-20723:revision-758276	gameplay-wiki:fextralife	lead_only	unknown	fextralife:pageid-20723:revision-758276:template-location1	Fextralife revision 758276 files Dragon Halberd under a structured location field naming Siofra River; that item name identifies one AP check.	Community-wiki item-page lead matched by a globally unique AP item name and a literal AP-region occurrence in a structured template field. It does not prove access, a v1.17 event predicate, route order, completeness, exact coordinates, or absence of another source.
fextralife-page-20734-revision-757351-check-7772089	check	7772089	identity_region	"{""item_name"":""Miranda Sprout Ashes"",""region"":""Caelid""}"	wiki:fextralife:page-20734:revision-757351	gameplay-wiki:fextralife	lead_only	unknown	fextralife:pageid-20734:revision-757351:template-location1	Fextralife revision 757351 files Miranda Sprout Ashes under a structured location field naming Caelid; that item name identifies one AP check.	Community-wiki item-page lead matched by a globally unique AP item name and a literal AP-region occurrence in a structured template field. It does not prove access, a v1.17 event predicate, route order, completeness, exact coordinates, or absence of another source.
fextralife-page-20810-revision-758328-check-7772341	check	7772341	identity_region	"{""item_name"":""Godslayer's Greatsword"",""region"":""Caelid""}"	wiki:fextralife:page-20810:revision-758328	gameplay-wiki:fextralife	lead_only	unknown	fextralife:pageid-20810:revision-758328:template-location1	Fextralife revision 758328 files Godslayer's Greatsword under a structured location field naming Caelid; that item name identifies one AP check.	Community-wiki item-page lead matched by a globally unique AP item name and a literal AP-region occurrence in a structured template field. It does not prove access, a v1.17 event predicate, route order, completeness, exact coordinates, or absence of another source.
fextralife-page-20817-revision-758329-check-7770908	check	7770908	identity_region	"{""item_name"":""Godslayer's Seal"",""region"":""Stormveil""}"	wiki:fextralife:page-20817:revision-758329	gameplay-wiki:fextralife	lead_only	unknown	fextralife:pageid-20817:revision-758329:template-location1	Fextralife revision 758329 files Godslayer's Seal under a structured location field naming Stormveil; that item name identifies one AP check.	Community-wiki item-page lead matched by a globally unique AP item name and a literal AP-region occurrence in a structured template field. It does not prove access, a v1.17 event predicate, route order, completeness, exact coordinates, or absence of another source.
fextralife-page-20839-revision-756477-check-7773094	check	7773094	identity_region	"{""item_name"":""Briars of Punishment"",""region"":""Mountaintops of the Giants""}"	wiki:fextralife:page-20839:revision-756477	gameplay-wiki:fextralife	lead_only	unknown	fextralife:pageid-20839:revision-756477:template-location1	Fextralife revision 756477 files Briars of Punishment under a structured location field naming Mountaintops of the Giants; that item name identifies one AP check.	Community-wiki item-page lead matched by a globally unique AP item name and a literal AP-region occurrence in a structured template field. It does not prove access, a v1.17 event predicate, route order, completeness, exact coordinates, or absence of another source.
fextralife-page-20852-revision-758277-check-7771483	check	7771483	identity_region	"{""item_name"":""Dragon Towershield"",""region"":""Farum Azula""}"	wiki:fextralife:page-20852:revision-758277	gameplay-wiki:fextralife	lead_only	unknown	fextralife:pageid-20852:revision-758277:template-location1	Fextralife revision 758277 files Dragon Towershield under a structured location field naming Farum Azula; that item name identifies one AP check.	Community-wiki item-page lead matched by a globally unique AP item name and a literal AP-region occurrence in a structured template field. It does not prove access, a v1.17 event predicate, route order, completeness, exact coordinates, or absence of another source.
fextralife-page-20913-revision-758405-check-7770813	check	7770813	identity_region	"{""item_name"":""Misericorde"",""region"":""Stormveil""}"	wiki:fextralife:page-20913:revision-758405	gameplay-wiki:fextralife	lead_only	unknown	fextralife:pageid-20913:revision-758405:template-location1	Fextralife revision 758405 files Misericorde under a structured location field naming Stormveil; that item name identifies one AP check.	Community-wiki item-page lead matched by a globally unique AP item name and a literal AP-region occurrence in a structured template field. It does not prove access, a v1.17 event predicate, route order, completeness, exact coordinates, or absence of another source.
fextralife-page-20961-revision-758368-check-7771157	check	7771157	identity_region	"{""item_name"":""Inverted Hawk Heater Shield"",""region"":""Siofra River""}"	wiki:fextralife:page-20961:revision-758368	gameplay-wiki:fextralife	lead_only	unknown	fextralife:pageid-20961:revision-758368:template-location1	Fextralife revision 758368 files Inverted Hawk Heater Shield under a structured location field naming Siofra River; that item name identifies one AP check.	Community-wiki item-page lead matched by a globally unique AP item name and a literal AP-region occurrence in a structured template field. It does not prove access, a v1.17 event predicate, route order, completeness, exact coordinates, or absence of another source.
fextralife-page-20965-revision-758225-check-7770815	check	7770815	identity_region	"{""item_name"":""Brick Hammer"",""region"":""Stormveil""}"	wiki:fextralife:page-20965:revision-758225	gameplay-wiki:fextralife	lead_only	unknown	fextralife:pageid-20965:revision-758225:template-location1	Fextralife revision 758225 files Brick Hammer under a structured location field naming Stormveil; that item name identifies one AP check.	Community-wiki item-page lead matched by a globally unique AP item name and a literal AP-region occurrence in a structured template field. It does not prove access, a v1.17 event predicate, route order, completeness, exact coordinates, or absence of another source.
fextralife-page-20976-revision-757134-check-7772494	check	7772494	identity_region	"{""item_name"":""Academy Glintstone Key"",""region"":""Liurnia""}"	wiki:fextralife:page-20976:revision-757134	gameplay-wiki:fextralife	lead_only	unknown	fextralife:pageid-20976:revision-757134:template-location1	Fextralife revision 757134 files Academy Glintstone Key under a structured location field naming Liurnia; that item name identifies one AP check.	Community-wiki item-page lead matched by a globally unique AP item name and a literal AP-region occurrence in a structured template field. It does not prove access, a v1.17 event predicate, route order, completeness, exact coordinates, or absence of another source.
fextralife-page-20987-revision-758186-check-7773733	check	7773733	identity_region	"{""item_name"":""Academy Glintstone Staff"",""region"":""Raya Lucaria Academy""}"	wiki:fextralife:page-20987:revision-758186	gameplay-wiki:fextralife	lead_only	unknown	fextralife:pageid-20987:revision-758186:template-location1	Fextralife revision 758186 files Academy Glintstone Staff under a structured location field naming Raya Lucaria Academy; that item name identifies one AP check.	Community-wiki item-page lead matched by a globally unique AP item name and a literal AP-region occurrence in a structured template field. It does not prove access, a v1.17 event predicate, route order, completeness, exact coordinates, or absence of another source.
fextralife-page-21009-revision-757614-check-7770005	check	7770005	identity_region	"{""item_name"":""Mohg's Great Rune"",""region"":""Mohgwyn""}"	wiki:fextralife:page-21009:revision-757614	gameplay-wiki:fextralife	lead_only	unknown	fextralife:pageid-21009:revision-757614:template-location1	Fextralife revision 757614 files Mohg's Great Rune under a structured location field naming Mohgwyn; that item name identifies one AP check.	Community-wiki item-page lead matched by a globally unique AP item name and a literal AP-region occurrence in a structured template field. It does not prove access, a v1.17 event predicate, route order, completeness, exact coordinates, or absence of another source.
fextralife-page-21014-revision-757411-check-7771949	check	7771949	identity_region	"{""item_name"":""Storehouse Cross Message"",""region"":""Shadow Keep""}"	wiki:fextralife:page-21014:revision-757411	gameplay-wiki:fextralife	lead_only	unknown	fextralife:pageid-21014:revision-757411:template-location1	Fextralife revision 757411 files Storehouse Cross Message under a structured location field naming Shadow Keep; that item name identifies one AP check.	Community-wiki item-page lead matched by a globally unique AP item name and a literal AP-region occurrence in a structured template field. It does not prove access, a v1.17 event predicate, route order, completeness, exact coordinates, or absence of another source.
fextralife-page-21022-revision-757216-check-7771777	check	7771777	identity_region	"{""item_name"":""Storeroom Key"",""region"":""Belurat""}"	wiki:fextralife:page-21022:revision-757216	gameplay-wiki:fextralife	lead_only	unknown	fextralife:pageid-21022:revision-757216:template-location1	Fextralife revision 757216 files Storeroom Key under a structured location field naming Belurat; that item name identifies one AP check.	Community-wiki item-page lead matched by a globally unique AP item name and a literal AP-region occurrence in a structured template field. It does not prove access, a v1.17 event predicate, route order, completeness, exact coordinates, or absence of another source.
fextralife-page-21057-revision-757884-check-7900188	check	7900188	identity_region	"{""item_name"":""Drake Knight Armor"",""region"":""Farum Azula""}"	wiki:fextralife:page-21057:revision-757884	gameplay-wiki:fextralife	lead_only	unknown	fextralife:pageid-21057:revision-757884:template-location1	Fextralife revision 757884 files Drake Knight Armor under a structured location field naming Farum Azula; that item name identifies one AP check.	Community-wiki item-page lead matched by a globally unique AP item name and a literal AP-region occurrence in a structured template field. It does not prove access, a v1.17 event predicate, route order, completeness, exact coordinates, or absence of another source.
fextralife-page-21073-revision-757885-check-7900189	check	7900189	identity_region	"{""item_name"":""Drake Knight Gauntlets"",""region"":""Farum Azula""}"	wiki:fextralife:page-21073:revision-757885	gameplay-wiki:fextralife	lead_only	unknown	fextralife:pageid-21073:revision-757885:template-location1	Fextralife revision 757885 files Drake Knight Gauntlets under a structured location field naming Farum Azula; that item name identifies one AP check.	Community-wiki item-page lead matched by a globally unique AP item name and a literal AP-region occurrence in a structured template field. It does not prove access, a v1.17 event predicate, route order, completeness, exact coordinates, or absence of another source.
fextralife-page-21076-revision-758442-check-7770402	check	7770402	identity_region	"{""item_name"":""Rift Shield"",""region"":""Liurnia""}"	wiki:fextralife:page-21076:revision-758442	gameplay-wiki:fextralife	lead_only	unknown	fextralife:pageid-21076:revision-758442:template-location1	Fextralife revision 758442 files Rift Shield under a structured location field naming Liurnia; that item name identifies one AP check.	Community-wiki item-page lead matched by a globally unique AP item name and a literal AP-region occurrence in a structured template field. It does not prove access, a v1.17 event predicate, route order, completeness, exact coordinates, or absence of another source.
fextralife-page-21081-revision-757886-check-7900190	check	7900190	identity_region	"{""item_name"":""Drake Knight Greaves"",""region"":""Farum Azula""}"	wiki:fextralife:page-21081:revision-757886	gameplay-wiki:fextralife	lead_only	unknown	fextralife:pageid-21081:revision-757886:template-location1	Fextralife revision 757886 files Drake Knight Greaves under a structured location field naming Farum Azula; that item name identifies one AP check.	Community-wiki item-page lead matched by a globally unique AP item name and a literal AP-region occurrence in a structured template field. It does not prove access, a v1.17 event predicate, route order, completeness, exact coordinates, or absence of another source.
fextralife-page-21088-revision-757887-check-7771482	check	7771482	identity_region	"{""item_name"":""Drake Knight Helm"",""region"":""Farum Azula""}"	wiki:fextralife:page-21088:revision-757887	gameplay-wiki:fextralife	lead_only	unknown	fextralife:pageid-21088:revision-757887:template-location1	Fextralife revision 757887 files Drake Knight Helm under a structured location field naming Farum Azula; that item name identifies one AP check.	Community-wiki item-page lead matched by a globally unique AP item name and a literal AP-region occurrence in a structured template field. It does not prove access, a v1.17 event predicate, route order, completeness, exact coordinates, or absence of another source.
fextralife-page-21175-revision-756625-check-7772966	check	7772966	identity_region	"{""item_name"":""Drawstring Lightning Grease"",""region"":""Caelid""}"	wiki:fextralife:page-21175:revision-756625	gameplay-wiki:fextralife	lead_only	unknown	fextralife:pageid-21175:revision-756625:template-location1	Fextralife revision 756625 files Drawstring Lightning Grease under a structured location field naming Caelid; that item name identifies one AP check.	Community-wiki item-page lead matched by a globally unique AP item name and a literal AP-region occurrence in a structured template field. It does not prove access, a v1.17 event predicate, route order, completeness, exact coordinates, or absence of another source.
fextralife-page-21203-revision-757768-check-7900173	check	7900173	identity_region	"{""item_name"":""Alberich's Bracers"",""region"":""Leyndell""}"	wiki:fextralife:page-21203:revision-757768	gameplay-wiki:fextralife	lead_only	unknown	fextralife:pageid-21203:revision-757768:template-location1	Fextralife revision 757768 files Alberich's Bracers under a structured location field naming Leyndell; that item name identifies one AP check.	Community-wiki item-page lead matched by a globally unique AP item name and a literal AP-region occurrence in a structured template field. It does not prove access, a v1.17 event predicate, route order, completeness, exact coordinates, or absence of another source.
fextralife-page-21211-revision-757769-check-7770916	check	7770916	identity_region	"{""item_name"":""Alberich's Pointed Hat"",""region"":""Leyndell""}"	wiki:fextralife:page-21211:revision-757769	gameplay-wiki:fextralife	lead_only	unknown	fextralife:pageid-21211:revision-757769:template-location1	Fextralife revision 757769 files Alberich's Pointed Hat under a structured location field naming Leyndell; that item name identifies one AP check.	Community-wiki item-page lead matched by a globally unique AP item name and a literal AP-region occurrence in a structured template field. It does not prove access, a v1.17 event predicate, route order, completeness, exact coordinates, or absence of another source.
fextralife-page-21215-revision-756628-check-7773421	check	7773421	identity_region	"{""item_name"":""Drawstring Royal Magic Grease"",""region"":""Ensis""}"	wiki:fextralife:page-21215:revision-756628	gameplay-wiki:fextralife	lead_only	unknown	fextralife:pageid-21215:revision-756628:template-location1	Fextralife revision 756628 files Drawstring Royal Magic Grease under a structured location field naming Ensis; that item name identifies one AP check.	Community-wiki item-page lead matched by a globally unique AP item name and a literal AP-region occurrence in a structured template field. It does not prove access, a v1.17 event predicate, route order, completeness, exact coordinates, or absence of another source.
fextralife-page-21221-revision-758332-check-7770692	check	7770692	identity_region	"{""item_name"":""Golden Halberd"",""region"":""Limgrave""}"	wiki:fextralife:page-21221:revision-758332	gameplay-wiki:fextralife	lead_only	unknown	fextralife:pageid-21221:revision-758332:template-location1	Fextralife revision 758332 files Golden Halberd under a structured location field naming Limgrave; that item name identifies one AP check.	Community-wiki item-page lead matched by a globally unique AP item name and a literal AP-region occurrence in a structured template field. It does not prove access, a v1.17 event predicate, route order, completeness, exact coordinates, or absence of another source.
fextralife-page-21227-revision-757770-check-7900172	check	7900172	identity_region	"{""item_name"":""Alberich's Robe"",""region"":""Leyndell""}"	wiki:fextralife:page-21227:revision-757770	gameplay-wiki:fextralife	lead_only	unknown	fextralife:pageid-21227:revision-757770:template-location1	Fextralife revision 757770 files Alberich's Robe under a structured location field naming Leyndell; that item name identifies one AP check.	Community-wiki item-page lead matched by a globally unique AP item name and a literal AP-region occurrence in a structured template field. It does not prove access, a v1.17 event predicate, route order, completeness, exact coordinates, or absence of another source.
fextralife-page-21231-revision-757676-check-7771792	check	7771792	identity_region	"{""item_name"":""Dried Bouquet"",""region"":""Belurat""}"	wiki:fextralife:page-21231:revision-757676	gameplay-wiki:fextralife	lead_only	unknown	fextralife:pageid-21231:revision-757676:template-location1	Fextralife revision 757676 files Dried Bouquet under a structured location field naming Belurat; that item name identifies one AP check.	Community-wiki item-page lead matched by a globally unique AP item name and a literal AP-region occurrence in a structured template field. It does not prove access, a v1.17 event predicate, route order, completeness, exact coordinates, or absence of another source.
fextralife-page-21249-revision-758227-check-7770197	check	7770197	identity_region	"{""item_name"":""Buckler"",""region"":""Stormveil""}"	wiki:fextralife:page-21249:revision-758227	gameplay-wiki:fextralife	lead_only	unknown	fextralife:pageid-21249:revision-758227:template-location1	Fextralife revision 758227 files Buckler under a structured location field naming Stormveil; that item name identifies one AP check.	Community-wiki item-page lead matched by a globally unique AP item name and a literal AP-region occurrence in a structured template field. It does not prove access, a v1.17 event predicate, route order, completeness, exact coordinates, or absence of another source.
fextralife-page-21251-revision-757771-check-7900174	check	7900174	identity_region	"{""item_name"":""Alberich's Trousers"",""region"":""Leyndell""}"	wiki:fextralife:page-21251:revision-757771	gameplay-wiki:fextralife	lead_only	unknown	fextralife:pageid-21251:revision-757771:template-location1	Fextralife revision 757771 files Alberich's Trousers under a structured location field naming Leyndell; that item name identifies one AP check.	Community-wiki item-page lead matched by a globally unique AP item name and a literal AP-region occurrence in a structured template field. It does not prove access, a v1.17 event predicate, route order, completeness, exact coordinates, or absence of another source.
fextralife-page-21254-revision-756533-check-7770793	check	7770793	identity_region	"{""item_name"":""Golden Lightning Fortification"",""region"":""Farum Azula""}"	wiki:fextralife:page-21254:revision-756533	gameplay-wiki:fextralife	lead_only	unknown	fextralife:pageid-21254:revision-756533:template-location1	Fextralife revision 756533 files Golden Lightning Fortification under a structured location field naming Farum Azula; that item name identifies one AP check.	Community-wiki item-page lead matched by a globally unique AP item name and a literal AP-region occurrence in a structured template field. It does not prove access, a v1.17 event predicate, route order, completeness, exact coordinates, or absence of another source.
fextralife-page-21297-revision-757164-check-7771014	check	7771014	identity_region	"{""item_name"":""Golden Order Principia"",""region"":""Leyndell""}"	wiki:fextralife:page-21297:revision-757164	gameplay-wiki:fextralife	lead_only	unknown	fextralife:pageid-21297:revision-757164:template-location1	Fextralife revision 757164 files Golden Order Principia under a structured location field naming Leyndell; that item name identifies one AP check.	Community-wiki item-page lead matched by a globally unique AP item name and a literal AP-region occurrence in a structured template field. It does not prove access, a v1.17 event predicate, route order, completeness, exact coordinates, or absence of another source.
fextralife-page-21302-revision-758447-check-7770358	check	7770358	identity_region	"{""item_name"":""Riveted Wooden Shield"",""region"":""Limgrave""}"	wiki:fextralife:page-21302:revision-758447	gameplay-wiki:fextralife	lead_only	unknown	fextralife:pageid-21302:revision-758447:template-location1	Fextralife revision 758447 files Riveted Wooden Shield under a structured location field naming Limgrave; that item name identifies one AP check.	Community-wiki item-page lead matched by a globally unique AP item name and a literal AP-region occurrence in a structured template field. It does not prove access, a v1.17 event predicate, route order, completeness, exact coordinates, or absence of another source.
fextralife-page-21316-revision-757733-check-7773840	check	7773840	identity_region	"{""item_name"":""Roar Medallion"",""region"":""Limgrave""}"	wiki:fextralife:page-21316:revision-757733	gameplay-wiki:fextralife	lead_only	unknown	fextralife:pageid-21316:revision-757733:template-location1	Fextralife revision 757733 files Roar Medallion under a structured location field naming Limgrave; that item name identifies one AP check.	Community-wiki item-page lead matched by a globally unique AP item name and a literal AP-region occurrence in a structured template field. It does not prove access, a v1.17 event predicate, route order, completeness, exact coordinates, or absence of another source.
fextralife-page-21324-revision-756574-check-7773874	check	7773874	identity_region	"{""item_name"":""Roar of Rugalea"",""region"":""Rauh Base""}"	wiki:fextralife:page-21324:revision-756574	gameplay-wiki:fextralife	lead_only	unknown	fextralife:pageid-21324:revision-756574:template-location1	Fextralife revision 756574 files Roar of Rugalea under a structured location field naming Rauh Base; that item name identifies one AP check.	Community-wiki item-page lead matched by a globally unique AP item name and a literal AP-region occurrence in a structured template field. It does not prove access, a v1.17 event predicate, route order, completeness, exact coordinates, or absence of another source.
fextralife-page-21373-revision-757983-check-7770441	check	7770441	identity_region	"{""item_name"":""Iron Gauntlets"",""region"":""Weeping""}"	wiki:fextralife:page-21373:revision-757983	gameplay-wiki:fextralife	lead_only	unknown	fextralife:pageid-21373:revision-757983:template-location1	Fextralife revision 757983 files Iron Gauntlets under a structured location field naming Weeping; that item name identifies one AP check.	Community-wiki item-page lead matched by a globally unique AP item name and a literal AP-region occurrence in a structured template field. It does not prove access, a v1.17 event predicate, route order, completeness, exact coordinates, or absence of another source.
fextralife-page-21485-revision-757615-check-7770003	check	7770003	identity_region	"{""item_name"":""Morgott's Great Rune"",""region"":""Leyndell""}"	wiki:fextralife:page-21485:revision-757615	gameplay-wiki:fextralife	lead_only	unknown	fextralife:pageid-21485:revision-757615:template-location1	Fextralife revision 757615 files Morgott's Great Rune under a structured location field naming Leyndell; that item name identifies one AP check.	Community-wiki item-page lead matched by a globally unique AP item name and a literal AP-region occurrence in a structured template field. It does not prove access, a v1.17 event predicate, route order, completeness, exact coordinates, or absence of another source.
fextralife-page-21498-revision-757984-check-7770439	check	7770439	identity_region	"{""item_name"":""Iron Helmet"",""region"":""Weeping""}"	wiki:fextralife:page-21498:revision-757984	gameplay-wiki:fextralife	lead_only	unknown	fextralife:pageid-21498:revision-757984:template-location1	Fextralife revision 757984 files Iron Helmet under a structured location field naming Weeping; that item name identifies one AP check.	Community-wiki item-page lead matched by a globally unique AP item name and a literal AP-region occurrence in a structured template field. It does not prove access, a v1.17 event predicate, route order, completeness, exact coordinates, or absence of another source.
