lead_id	subject_kind	subject_id	claim_kind	normalized_value	source_ids	independence_families	disposition	game_version	exact_citations	summary	limitations
eldenpedia-acquisition-page-13351-revision-100682-check-7770714	check	7770714	identity_region	"{""acquisition_anchor"":""decaying ekzykes"",""flag"":530400,""item_name"":""Dragon Heart"",""region"":""Caelid""}"	wiki:eldenpedia:page-13351:revision-100682	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-13351:revision-100682:#Acquisition:decaying ekzykes;project:check:7770714/detection;flag-530400	Eldenpedia revision 100682 places Dragon Heart at decaying ekzykes; that exact anchor selects one current AP map-lot flag (530400) in Caelid.	Community-wiki acquisition lead disambiguated by an exact multiword anchor and matching v1.17 map-lot flag evidence. It does not prove access, route order, coordinates, completeness, event timing, or absence of another acquisition.
eldenpedia-acquisition-page-13351-revision-100682-check-7773856	check	7773856	identity_region	"{""acquisition_anchor"":""flying dragon greyll"",""flag"":530420,""item_name"":""Dragon Heart"",""region"":""Caelid""}"	wiki:eldenpedia:page-13351:revision-100682	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-13351:revision-100682:#Acquisition:flying dragon greyll;project:check:7773856/detection;flag-530420	Eldenpedia revision 100682 places Dragon Heart at flying dragon greyll; that exact anchor selects one current AP map-lot flag (530420) in Caelid.	Community-wiki acquisition lead disambiguated by an exact multiword anchor and matching v1.17 map-lot flag evidence. It does not prove access, route order, coordinates, completeness, event timing, or absence of another acquisition.
eldenpedia-acquisition-page-13351-revision-100682-check-7773862	check	7773862	identity_region	"{""acquisition_anchor"":""great wyrm theodorix"",""flag"":530550,""item_name"":""Dragon Heart"",""region"":""Consecrated Snowfield""}"	wiki:eldenpedia:page-13351:revision-100682	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-13351:revision-100682:#Acquisition:great wyrm theodorix;project:check:7773862/detection;flag-530550	Eldenpedia revision 100682 places Dragon Heart at great wyrm theodorix; that exact anchor selects one current AP map-lot flag (530550) in Consecrated Snowfield.	Community-wiki acquisition lead disambiguated by an exact multiword anchor and matching v1.17 map-lot flag evidence. It does not prove access, route order, coordinates, completeness, event timing, or absence of another acquisition.
eldenpedia-acquisition-page-13792-revision-51554-check-7771997	check	7771997	identity_region	"{""acquisition_anchor"":""stone coffin fissure"",""flag"":22007100,""item_name"":""Congealed Putrescence"",""region"":""Cerulean""}"	wiki:eldenpedia:page-13792:revision-51554	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-13792:revision-51554:#Acquisition:stone coffin fissure;project:check:7771997/detection;flag-22007100	Eldenpedia revision 51554 places Congealed Putrescence at stone coffin fissure; that exact anchor selects one current AP map-lot flag (22007100) in Cerulean.	Community-wiki acquisition lead disambiguated by an exact multiword anchor and matching v1.17 map-lot flag evidence. It does not prove access, route order, coordinates, completeness, event timing, or absence of another acquisition.
eldenpedia-acquisition-page-14093-revision-75812-check-7771407	check	7771407	identity_region	"{""acquisition_anchor"":""crumbling beast grave"",""flag"":13007030,""item_name"":""Lightningproof Dried Liver"",""region"":""Farum Azula""}"	wiki:eldenpedia:page-14093:revision-75812	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-14093:revision-75812:#Acquisition:crumbling beast grave;project:check:7771407/detection;flag-13007030	Eldenpedia revision 75812 places Lightningproof Dried Liver at crumbling beast grave; that exact anchor selects one current AP map-lot flag (13007030) in Farum Azula.	Community-wiki acquisition lead disambiguated by an exact multiword anchor and matching v1.17 map-lot flag evidence. It does not prove access, route order, coordinates, completeness, event timing, or absence of another acquisition.
eldenpedia-acquisition-page-155-revision-599-check-7772685	check	7772685	identity_region	"{""acquisition_anchor"":""frenzied flame village outskirts"",""flag"":1038487130,""item_name"":""Frenzyflame Stone"",""region"":""Liurnia""}"	wiki:eldenpedia:page-155:revision-599	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-155:revision-599:#Acquisition:frenzied flame village outskirts;project:check:7772685/detection;flag-1038487130	Eldenpedia revision 599 places Frenzyflame Stone at frenzied flame village outskirts; that exact anchor selects one current AP map-lot flag (1038487130) in Liurnia.	Community-wiki acquisition lead disambiguated by an exact multiword anchor and matching v1.17 map-lot flag evidence. It does not prove access, route order, coordinates, completeness, event timing, or absence of another acquisition.
eldenpedia-acquisition-page-155-revision-599-check-7774221	check	7774221	identity_region	"{""acquisition_anchor"":""ruined labyrinth"",""flag"":1038477010,""item_name"":""Frenzyflame Stone"",""region"":""Liurnia""}"	wiki:eldenpedia:page-155:revision-599	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-155:revision-599:#Acquisition:ruined labyrinth;project:check:7774221/detection;flag-1038477010	Eldenpedia revision 599 places Frenzyflame Stone at ruined labyrinth; that exact anchor selects one current AP map-lot flag (1038477010) in Liurnia.	Community-wiki acquisition lead disambiguated by an exact multiword anchor and matching v1.17 map-lot flag evidence. It does not prove access, route order, coordinates, completeness, event timing, or absence of another acquisition.
eldenpedia-acquisition-page-16578-revision-82337-check-7900278	check	7900278	identity_region	"{""acquisition_anchor"":""ravine north"",""flag"":2044477010,""item_name"":""Leather Arm Wraps"",""region"":""Rauh Base""}"	wiki:eldenpedia:page-16578:revision-82337	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-16578:revision-82337:#Acquisition:ravine north;project:check:7900278/detection;flag-2044477010	Eldenpedia revision 82337 places Leather Arm Wraps at ravine north; that exact anchor selects one current AP map-lot flag (2044477010) in Rauh Base.	Community-wiki acquisition lead disambiguated by an exact multiword anchor and matching v1.17 map-lot flag evidence. It does not prove access, route order, coordinates, completeness, event timing, or absence of another acquisition.
eldenpedia-acquisition-page-16579-revision-82338-check-7900279	check	7900279	identity_region	"{""acquisition_anchor"":""ravine north"",""flag"":2044477010,""item_name"":""Leather Leg Wraps"",""region"":""Rauh Base""}"	wiki:eldenpedia:page-16579:revision-82338	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-16579:revision-82338:#Acquisition:ravine north;project:check:7900279/detection;flag-2044477010	Eldenpedia revision 82338 places Leather Leg Wraps at ravine north; that exact anchor selects one current AP map-lot flag (2044477010) in Rauh Base.	Community-wiki acquisition lead disambiguated by an exact multiword anchor and matching v1.17 map-lot flag evidence. It does not prove access, route order, coordinates, completeness, event timing, or absence of another acquisition.
eldenpedia-acquisition-page-1662-revision-6322-check-7771052	check	7771052	identity_region	"{""acquisition_anchor"":""lake of rot shoreside"",""flag"":12017120,""item_name"":""Black-Key Bolt"",""region"":""Ainsel River""}"	wiki:eldenpedia:page-1662:revision-6322	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-1662:revision-6322:#Acquisition:lake of rot shoreside;project:check:7771052/detection;flag-12017120	Eldenpedia revision 6322 places Black-Key Bolt at lake of rot shoreside; that exact anchor selects one current AP map-lot flag (12017120) in Ainsel River.	Community-wiki acquisition lead disambiguated by an exact multiword anchor and matching v1.17 map-lot flag evidence. It does not prove access, route order, coordinates, completeness, event timing, or absence of another acquisition.
eldenpedia-acquisition-page-16654-revision-82381-check-7900103	check	7900103	identity_region	"{""acquisition_anchor"":""pillar path waypoint"",""flag"":400711,""item_name"":""Igon's Helm"",""region"":""Gravesite""}"	wiki:eldenpedia:page-16654:revision-82381	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-16654:revision-82381:#Acquisition:pillar path waypoint;project:check:7900103/detection;flag-400711	Eldenpedia revision 82381 places Igon's Helm at pillar path waypoint; that exact anchor selects one current AP map-lot flag (400711) in Gravesite.	Community-wiki acquisition lead disambiguated by an exact multiword anchor and matching v1.17 map-lot flag evidence. It does not prove access, route order, coordinates, completeness, event timing, or absence of another acquisition.
eldenpedia-acquisition-page-16654-revision-82381-check-7900108	check	7900108	identity_region	"{""acquisition_anchor"":""foot of the jagged peak"",""flag"":400714,""item_name"":""Igon's Helm"",""region"":""Jagged Peak""}"	wiki:eldenpedia:page-16654:revision-82381	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-16654:revision-82381:#Acquisition:foot of the jagged peak;project:check:7900108/detection;flag-400714	Eldenpedia revision 82381 places Igon's Helm at foot of the jagged peak; that exact anchor selects one current AP map-lot flag (400714) in Jagged Peak.	Community-wiki acquisition lead disambiguated by an exact multiword anchor and matching v1.17 map-lot flag evidence. It does not prove access, route order, coordinates, completeness, event timing, or absence of another acquisition.
eldenpedia-acquisition-page-16656-revision-82383-check-7900104	check	7900104	identity_region	"{""acquisition_anchor"":""pillar path waypoint"",""flag"":400711,""item_name"":""Igon's Armor"",""region"":""Gravesite""}"	wiki:eldenpedia:page-16656:revision-82383	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-16656:revision-82383:#Acquisition:pillar path waypoint;project:check:7900104/detection;flag-400711	Eldenpedia revision 82383 places Igon's Armor at pillar path waypoint; that exact anchor selects one current AP map-lot flag (400711) in Gravesite.	Community-wiki acquisition lead disambiguated by an exact multiword anchor and matching v1.17 map-lot flag evidence. It does not prove access, route order, coordinates, completeness, event timing, or absence of another acquisition.
eldenpedia-acquisition-page-16656-revision-82383-check-7900109	check	7900109	identity_region	"{""acquisition_anchor"":""foot of the jagged peak"",""flag"":400714,""item_name"":""Igon's Armor"",""region"":""Jagged Peak""}"	wiki:eldenpedia:page-16656:revision-82383	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-16656:revision-82383:#Acquisition:foot of the jagged peak;project:check:7900109/detection;flag-400714	Eldenpedia revision 82383 places Igon's Armor at foot of the jagged peak; that exact anchor selects one current AP map-lot flag (400714) in Jagged Peak.	Community-wiki acquisition lead disambiguated by an exact multiword anchor and matching v1.17 map-lot flag evidence. It does not prove access, route order, coordinates, completeness, event timing, or absence of another acquisition.
eldenpedia-acquisition-page-16658-revision-82385-check-7900105	check	7900105	identity_region	"{""acquisition_anchor"":""pillar path waypoint"",""flag"":400711,""item_name"":""Igon's Gauntlets"",""region"":""Gravesite""}"	wiki:eldenpedia:page-16658:revision-82385	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-16658:revision-82385:#Acquisition:pillar path waypoint;project:check:7900105/detection;flag-400711	Eldenpedia revision 82385 places Igon's Gauntlets at pillar path waypoint; that exact anchor selects one current AP map-lot flag (400711) in Gravesite.	Community-wiki acquisition lead disambiguated by an exact multiword anchor and matching v1.17 map-lot flag evidence. It does not prove access, route order, coordinates, completeness, event timing, or absence of another acquisition.
eldenpedia-acquisition-page-16658-revision-82385-check-7900110	check	7900110	identity_region	"{""acquisition_anchor"":""foot of the jagged peak"",""flag"":400714,""item_name"":""Igon's Gauntlets"",""region"":""Jagged Peak""}"	wiki:eldenpedia:page-16658:revision-82385	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-16658:revision-82385:#Acquisition:foot of the jagged peak;project:check:7900110/detection;flag-400714	Eldenpedia revision 82385 places Igon's Gauntlets at foot of the jagged peak; that exact anchor selects one current AP map-lot flag (400714) in Jagged Peak.	Community-wiki acquisition lead disambiguated by an exact multiword anchor and matching v1.17 map-lot flag evidence. It does not prove access, route order, coordinates, completeness, event timing, or absence of another acquisition.
eldenpedia-acquisition-page-16659-revision-82386-check-7900106	check	7900106	identity_region	"{""acquisition_anchor"":""pillar path waypoint"",""flag"":400711,""item_name"":""Igon's Loincloth"",""region"":""Gravesite""}"	wiki:eldenpedia:page-16659:revision-82386	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-16659:revision-82386:#Acquisition:pillar path waypoint;project:check:7900106/detection;flag-400711	Eldenpedia revision 82386 places Igon's Loincloth at pillar path waypoint; that exact anchor selects one current AP map-lot flag (400711) in Gravesite.	Community-wiki acquisition lead disambiguated by an exact multiword anchor and matching v1.17 map-lot flag evidence. It does not prove access, route order, coordinates, completeness, event timing, or absence of another acquisition.
eldenpedia-acquisition-page-16659-revision-82386-check-7900111	check	7900111	identity_region	"{""acquisition_anchor"":""foot of the jagged peak"",""flag"":400714,""item_name"":""Igon's Loincloth"",""region"":""Jagged Peak""}"	wiki:eldenpedia:page-16659:revision-82386	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-16659:revision-82386:#Acquisition:foot of the jagged peak;project:check:7900111/detection;flag-400714	Eldenpedia revision 82386 places Igon's Loincloth at foot of the jagged peak; that exact anchor selects one current AP map-lot flag (400714) in Jagged Peak.	Community-wiki acquisition lead disambiguated by an exact multiword anchor and matching v1.17 map-lot flag evidence. It does not prove access, route order, coordinates, completeness, event timing, or absence of another acquisition.
eldenpedia-acquisition-page-1992-revision-82708-check-7770014	check	7770014	identity_region	"{""acquisition_anchor"":""twin maiden husks"",""flag"":60130,""item_name"":""Whetstone Knife"",""region"":""Limgrave""}"	wiki:eldenpedia:page-1992:revision-82708	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-1992:revision-82708:#Acquisition:twin maiden husks;project:check:7770014/detection;flag-60130	Eldenpedia revision 82708 places Whetstone Knife at twin maiden husks; that exact anchor selects one current AP map-lot flag (60130) in Limgrave.	Community-wiki acquisition lead disambiguated by an exact multiword anchor and matching v1.17 map-lot flag evidence. It does not prove access, route order, coordinates, completeness, event timing, or absence of another acquisition.
eldenpedia-acquisition-page-2221-revision-70638-check-7772293	check	7772293	identity_region	"{""acquisition_anchor"":""sellia crystal tunnel"",""flag"":32087900,""item_name"":""Gravity Stone Fan"",""region"":""Caelid""}"	wiki:eldenpedia:page-2221:revision-70638	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-2221:revision-70638:#Acquisition:sellia crystal tunnel;project:check:7772293/detection;flag-32087900	Eldenpedia revision 70638 places Gravity Stone Fan at sellia crystal tunnel; that exact anchor selects one current AP map-lot flag (32087900) in Caelid.	Community-wiki acquisition lead disambiguated by an exact multiword anchor and matching v1.17 map-lot flag evidence. It does not prove access, route order, coordinates, completeness, event timing, or absence of another acquisition.
eldenpedia-acquisition-page-2553-revision-71254-check-7772287	check	7772287	identity_region	"{""acquisition_anchor"":""sellia crystal tunnel"",""flag"":32087050,""item_name"":""Rune Arc"",""region"":""Caelid""}"	wiki:eldenpedia:page-2553:revision-71254	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-2553:revision-71254:#Acquisition:sellia crystal tunnel;project:check:7772287/detection;flag-32087050	Eldenpedia revision 71254 places Rune Arc at sellia crystal tunnel; that exact anchor selects one current AP map-lot flag (32087050) in Caelid.	Community-wiki acquisition lead disambiguated by an exact multiword anchor and matching v1.17 map-lot flag evidence. It does not prove access, route order, coordinates, completeness, event timing, or absence of another acquisition.
eldenpedia-acquisition-page-2741-revision-99660-check-7770078	check	7770078	identity_region	"{""acquisition_anchor"":""bonny gaol"",""flag"":66930,""item_name"":""Hefty Cracked Pot"",""region"":""Scadu Altus""}"	wiki:eldenpedia:page-2741:revision-99660	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-2741:revision-99660:#Acquisition:bonny gaol;project:check:7770078/detection;flag-66930	Eldenpedia revision 99660 places Hefty Cracked Pot at bonny gaol; that exact anchor selects one current AP map-lot flag (66930) in Scadu Altus.	Community-wiki acquisition lead disambiguated by an exact multiword anchor and matching v1.17 map-lot flag evidence. It does not prove access, route order, coordinates, completeness, event timing, or absence of another acquisition.
eldenpedia-acquisition-page-2741-revision-99660-check-7770079	check	7770079	identity_region	"{""acquisition_anchor"":""bonny village"",""flag"":66960,""item_name"":""Hefty Cracked Pot"",""region"":""Scadu Altus""}"	wiki:eldenpedia:page-2741:revision-99660	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-2741:revision-99660:#Acquisition:bonny village;project:check:7770079/detection;flag-66960	Eldenpedia revision 99660 places Hefty Cracked Pot at bonny village; that exact anchor selects one current AP map-lot flag (66960) in Scadu Altus.	Community-wiki acquisition lead disambiguated by an exact multiword anchor and matching v1.17 map-lot flag evidence. It does not prove access, route order, coordinates, completeness, event timing, or absence of another acquisition.
eldenpedia-acquisition-page-2741-revision-99660-check-7773699	check	7773699	identity_region	"{""acquisition_anchor"":""lamenter s gaol"",""flag"":66940,""item_name"":""Hefty Cracked Pot"",""region"":""Cerulean""}"	wiki:eldenpedia:page-2741:revision-99660	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-2741:revision-99660:#Acquisition:lamenter s gaol;project:check:7773699/detection;flag-66940	Eldenpedia revision 99660 places Hefty Cracked Pot at lamenter s gaol; that exact anchor selects one current AP map-lot flag (66940) in Cerulean.	Community-wiki acquisition lead disambiguated by an exact multiword anchor and matching v1.17 map-lot flag evidence. It does not prove access, route order, coordinates, completeness, event timing, or absence of another acquisition.
eldenpedia-acquisition-page-2741-revision-99660-check-7773700	check	7773700	identity_region	"{""acquisition_anchor"":""scorched ruins"",""flag"":66950,""item_name"":""Hefty Cracked Pot"",""region"":""Gravesite""}"	wiki:eldenpedia:page-2741:revision-99660	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-2741:revision-99660:#Acquisition:scorched ruins;project:check:7773700/detection;flag-66950	Eldenpedia revision 99660 places Hefty Cracked Pot at scorched ruins; that exact anchor selects one current AP map-lot flag (66950) in Gravesite.	Community-wiki acquisition lead disambiguated by an exact multiword anchor and matching v1.17 map-lot flag evidence. It does not prove access, route order, coordinates, completeness, event timing, or absence of another acquisition.
eldenpedia-acquisition-page-3379-revision-13371-check-7900132	check	7900132	identity_region	"{""acquisition_anchor"":""auriza hero s grave"",""flag"":520100,""item_name"":""Crucible Greaves"",""region"":""Altus""}"	wiki:eldenpedia:page-3379:revision-13371	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-3379:revision-13371:#Acquisition:auriza hero s grave;project:check:7900132/detection;flag-520100	Eldenpedia revision 13371 places Crucible Greaves at auriza hero s grave; that exact anchor selects one current AP map-lot flag (520100) in Altus.	Community-wiki acquisition lead disambiguated by an exact multiword anchor and matching v1.17 map-lot flag evidence. It does not prove access, route order, coordinates, completeness, event timing, or absence of another acquisition.
eldenpedia-acquisition-page-3590-revision-83839-check-7771999	check	7771999	identity_region	"{""acquisition_anchor"":""stone coffin fissure"",""flag"":22007120,""item_name"":""Deep-Purple Lily"",""region"":""Cerulean""}"	wiki:eldenpedia:page-3590:revision-83839	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-3590:revision-83839:#Acquisition:stone coffin fissure;project:check:7771999/detection;flag-22007120	Eldenpedia revision 83839 places Deep-Purple Lily at stone coffin fissure; that exact anchor selects one current AP map-lot flag (22007120) in Cerulean.	Community-wiki acquisition lead disambiguated by an exact multiword anchor and matching v1.17 map-lot flag evidence. It does not prove access, route order, coordinates, completeness, event timing, or absence of another acquisition.
eldenpedia-acquisition-page-3590-revision-83839-check-7773481	check	7773481	identity_region	"{""acquisition_anchor"":""ellac river cave"",""flag"":2048437000,""item_name"":""Deep-Purple Lily"",""region"":""Gravesite""}"	wiki:eldenpedia:page-3590:revision-83839	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-3590:revision-83839:#Acquisition:ellac river cave;project:check:7773481/detection;flag-2048437000	Eldenpedia revision 83839 places Deep-Purple Lily at ellac river cave; that exact anchor selects one current AP map-lot flag (2048437000) in Gravesite.	Community-wiki acquisition lead disambiguated by an exact multiword anchor and matching v1.17 map-lot flag evidence. It does not prove access, route order, coordinates, completeness, event timing, or absence of another acquisition.
eldenpedia-acquisition-page-3677-revision-99624-check-7771665	check	7771665	identity_region	"{""acquisition_anchor"":""malenia goddess of rot"",""flag"":15007990,""item_name"":""Miquella's Needle"",""region"":""Haligtree""}"	wiki:eldenpedia:page-3677:revision-99624	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-3677:revision-99624:#Acquisition:malenia goddess of rot;project:check:7771665/detection;flag-15007990	Eldenpedia revision 99624 places Miquella's Needle at malenia goddess of rot; that exact anchor selects one current AP map-lot flag (15007990) in Haligtree.	Community-wiki acquisition lead disambiguated by an exact multiword anchor and matching v1.17 map-lot flag evidence. It does not prove access, route order, coordinates, completeness, event timing, or absence of another acquisition.
