lead_id	subject_kind	subject_id	claim_kind	normalized_value	source_ids	independence_families	disposition	game_version	exact_citations	summary	limitations
redmaw-location-walkthrough-w15-28-check-7770054	check	7770054	identity_region	"{""flag"":66110,""item_name"":""Cracked Pot"",""location_anchor"":""Royal Moongazing Grounds"",""region"":""Liurnia"",""wiki_url"":""https://eldenring.wiki.gg/wiki/Cracked_Pot""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:walkthrough.html#caria-manor/w15-28:location-Royal Moongazing Grounds;project:check:7770054/detection;flag-66110	Redmaw step w15-28 links Cracked Pot and Royal Moongazing Grounds; that exact same-step anchor selects one repeated Liurnia map-lot check at flag 66110.	One unlicensed walkthrough family, retaining only factual link labels and immutable anchors. The v1.17 flag mechanism is project evidence. This does not prove access, route order, coordinates, completeness, event timing, or absence of another acquisition.
redmaw-location-walkthrough-w15-28-check-7774148	check	7774148	identity_region	"{""flag"":1035507070,""item_name"":""Crystal Dart"",""location_anchor"":""Royal Moongazing Grounds"",""region"":""Liurnia"",""wiki_url"":""https://eldenring.wiki.gg/wiki/Crystal_Dart""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:walkthrough.html#caria-manor/w15-28:location-Royal Moongazing Grounds;project:check:7774148/detection;flag-1035507070	Redmaw step w15-28 links Crystal Dart and Royal Moongazing Grounds; that exact same-step anchor selects one repeated Liurnia map-lot check at flag 1035507070.	One unlicensed walkthrough family, retaining only factual link labels and immutable anchors. The v1.17 flag mechanism is project evidence. This does not prove access, route order, coordinates, completeness, event timing, or absence of another acquisition.
redmaw-location-walkthrough-w19-107-check-7773073	check	7773073	identity_region	"{""flag"":1050367000,""item_name"":""Mushroom"",""location_anchor"":""Impassable Greatbridge"",""region"":""Caelid"",""wiki_url"":""https://eldenring.wiki.gg/wiki/Mushroom""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:walkthrough.html#caelid/w19-107:location-Impassable Greatbridge;project:check:7773073/detection;flag-1050367000	Redmaw step w19-107 links Mushroom and Impassable Greatbridge; that exact same-step anchor selects one repeated Caelid map-lot check at flag 1050367000.	One unlicensed walkthrough family, retaining only factual link labels and immutable anchors. The v1.17 flag mechanism is project evidence. This does not prove access, route order, coordinates, completeness, event timing, or absence of another acquisition.
redmaw-location-walkthrough-w19-76-check-7772235	check	7772235	identity_region	"{""flag"":31217400,""item_name"":""Rune Arc"",""location_anchor"":""Gaol Cave"",""region"":""Caelid"",""wiki_url"":""https://eldenring.wiki.gg/wiki/Rune_Arc""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:walkthrough.html#caelid/w19-76:location-Gaol Cave;project:check:7772235/detection;flag-31217400	Redmaw step w19-76 links Rune Arc and Gaol Cave; that exact same-step anchor selects one repeated Caelid map-lot check at flag 31217400.	One unlicensed walkthrough family, retaining only factual link labels and immutable anchors. The v1.17 flag mechanism is project evidence. This does not prove access, route order, coordinates, completeness, event timing, or absence of another acquisition.
redmaw-location-walkthrough-w2-20-check-7774301	check	7774301	identity_region	"{""flag"":1041387040,""item_name"":""Stonesword Key"",""location_anchor"":""Stormhill Shack"",""region"":""Limgrave"",""wiki_url"":""https://eldenring.wiki.gg/wiki/Stonesword_Key""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:walkthrough.html#first-steps/w2-20:location-Stormhill Shack;project:check:7774301/detection;flag-1041387040	Redmaw step w2-20 links Stonesword Key and Stormhill Shack; that exact same-step anchor selects one repeated Limgrave map-lot check at flag 1041387040.	One unlicensed walkthrough family, retaining only factual link labels and immutable anchors. The v1.17 flag mechanism is project evidence. This does not prove access, route order, coordinates, completeness, event timing, or absence of another acquisition.
redmaw-location-walkthrough-w2-5-check-7772818	check	7772818	identity_region	"{""flag"":1042367060,""item_name"":""Smithing Stone [1]"",""location_anchor"":""Church of Elleh"",""region"":""Limgrave"",""wiki_url"":""https://eldenring.wiki.gg/wiki/Smithing_Stone_1""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:walkthrough.html#first-steps/w2-5:location-Church of Elleh;project:check:7772818/detection;flag-1042367060	Redmaw step w2-5 links Smithing Stone [1] and Church of Elleh; that exact same-step anchor selects one repeated Limgrave map-lot check at flag 1042367060.	One unlicensed walkthrough family, retaining only factual link labels and immutable anchors. The v1.17 flag mechanism is project evidence. This does not prove access, route order, coordinates, completeness, event timing, or absence of another acquisition.
redmaw-location-walkthrough-w32-33-check-7772593	check	7772593	identity_region	"{""flag"":1036537000,""item_name"":""Golden Rune [6]"",""location_anchor"":""Seethewater Terminus"",""region"":""Mt. Gelmir"",""wiki_url"":""https://eldenring.wiki.gg/wiki/Golden_Rune_6""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:walkthrough.html#mt-gelmir/w32-33:location-Seethewater Terminus;project:check:7772593/detection;flag-1036537000	Redmaw step w32-33 links Golden Rune [6] and Seethewater Terminus; that exact same-step anchor selects one repeated Mt. Gelmir map-lot check at flag 1036537000.	One unlicensed walkthrough family, retaining only factual link labels and immutable anchors. The v1.17 flag mechanism is project evidence. This does not prove access, route order, coordinates, completeness, event timing, or absence of another acquisition.
redmaw-location-walkthrough-w40-13-check-7773205	check	7773205	identity_region	"{""flag"":1054557800,""item_name"":""Sacred Tear"",""location_anchor"":""First Church of Marika"",""region"":""Mountaintops of the Giants"",""wiki_url"":""https://eldenring.wiki.gg/wiki/Sacred_Tear""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:walkthrough.html#east-mountaintops/w40-13:location-First Church of Marika;project:check:7773205/detection;flag-1054557800	Redmaw step w40-13 links Sacred Tear and First Church of Marika; that exact same-step anchor selects one repeated Mountaintops of the Giants map-lot check at flag 1054557800.	One unlicensed walkthrough family, retaining only factual link labels and immutable anchors. The v1.17 flag mechanism is project evidence. This does not prove access, route order, coordinates, completeness, event timing, or absence of another acquisition.
redmaw-location-walkthrough-w40-50-check-7773134	check	7773134	identity_region	"{""flag"":1051537800,""item_name"":""Sacred Tear"",""location_anchor"":""Church of Repose"",""region"":""Mountaintops of the Giants"",""wiki_url"":""https://eldenring.wiki.gg/wiki/Sacred_Tear""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:walkthrough.html#east-mountaintops/w40-50:location-Church of Repose;project:check:7773134/detection;flag-1051537800	Redmaw step w40-50 links Sacred Tear and Church of Repose; that exact same-step anchor selects one repeated Mountaintops of the Giants map-lot check at flag 1051537800.	One unlicensed walkthrough family, retaining only factual link labels and immutable anchors. The v1.17 flag mechanism is project evidence. This does not prove access, route order, coordinates, completeness, event timing, or absence of another acquisition.
redmaw-location-walkthrough-w45-21-check-7771649	check	7771649	identity_region	"{""flag"":15007830,""item_name"":""Smithing Stone [6]"",""location_anchor"":""Elphael Inner Wall"",""region"":""Haligtree"",""wiki_url"":""https://eldenring.wiki.gg/wiki/Smithing_Stone_6""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:walkthrough.html#elphael/w45-21:location-Elphael Inner Wall;project:check:7771649/detection;flag-15007830	Redmaw step w45-21 links Smithing Stone [6] and Elphael Inner Wall; that exact same-step anchor selects one repeated Haligtree map-lot check at flag 15007830.	One unlicensed walkthrough family, retaining only factual link labels and immutable anchors. The v1.17 flag mechanism is project evidence. This does not prove access, route order, coordinates, completeness, event timing, or absence of another acquisition.
redmaw-location-walkthrough-w8-72-check-7770870	check	7770870	identity_region	"{""flag"":10007580,""item_name"":""Golden Rune [5]"",""location_anchor"":""Gateside Chamber"",""region"":""Stormveil"",""wiki_url"":""https://eldenring.wiki.gg/wiki/Golden_Rune_5""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:walkthrough.html#stormveil-castle/w8-72:location-Gateside Chamber;project:check:7770870/detection;flag-10007580	Redmaw step w8-72 links Golden Rune [5] and Gateside Chamber; that exact same-step anchor selects one repeated Stormveil map-lot check at flag 10007580.	One unlicensed walkthrough family, retaining only factual link labels and immutable anchors. The v1.17 flag mechanism is project evidence. This does not prove access, route order, coordinates, completeness, event timing, or absence of another acquisition.
